Semente 3;07/10/2018;15:26:04;07/10/2018;15:26:04;Windows 10;2041930;0;1270128576 bytes;1000;Quick Sort Mediana de 7;37825;3236
Semente 3;07/10/2018;15:26:04;07/10/2018;15:26:04;Windows 10;2360559;0;1270128576 bytes;1000;Quick Sort Hibrido k10;13743;3373
Semente 3;07/10/2018;15:26:04;07/10/2018;15:26:04;Windows 10;2425404;0;1270128576 bytes;1000;Quick Sort Hibrido k100;13743;3373
Semente 3;07/10/2018;15:26:04;07/10/2018;15:26:04;Windows 10;39351826;47;1270128576 bytes;1000;Quick Sort Hibrido k1000;72960;541
Semente 3;07/10/2018;15:26:12;07/10/2018;15:26:12;Windows 10;452306443;453;1322846928 bytes;5000;Bubble Sort;1194763;252892
Semente 3;07/10/2018;15:26:12;07/10/2018;15:26:13;Windows 10;271106477;281;1327533944 bytes;5000;Insertion Sort;254832;969
Semente 3;07/10/2018;15:26:13;07/10/2018;15:26:13;Windows 10;6951520;15;1327533944 bytes;5000;Merge Sort;47036;9375
Semente 3;07/10/2018;15:26:13;07/10/2018;15:26:13;Windows 10;6004498;16;1327536040 bytes;5000;Heap Sort;29255;8781
Semente 3;07/10/2018;15:26:13;07/10/2018;15:26:13;Windows 10;16306518;15;1327536040 bytes;5000;Shell Sort;39203;8007
Semente 3;07/10/2018;15:26:13;07/10/2018;15:26:13;Windows 10;8869824;16;1327549424 bytes;5000;Quick Sort Recursivo;25427;6298
Semente 3;07/10/2018;15:26:13;07/10/2018;15:26:13;Windows 10;6913266;0;1327549424 bytes;5000;Quick Sort Mediana de 3;39476;5829
Semente 3;07/10/2018;15:26:13;07/10/2018;15:26:13;Windows 10;6990707;0;1327549424 bytes;5000;Quick Sort Mediana de 5;52296;5829
Semente 3;07/10/2018;15:26:13;07/10/2018;15:26:13;Windows 10;6862415;0;1327549424 bytes;5000;Quick Sort Mediana de 7;70244;5829
Semente 3;07/10/2018;15:26:13;07/10/2018;15:26:13;Windows 10;7277147;0;1327549424 bytes;5000;Quick Sort Hibrido k10;25426;6298
Semente 3;07/10/2018;15:26:13;07/10/2018;15:26:13;Windows 10;7214634;0;1327549424 bytes;5000;Quick Sort Hibrido k100;25426;6298
